event_id,event_name,user_id,anonymous_id,sent_at,received_at,properties
evt_000763,page_view,,anon_204,2026-09-02 11:13:00,2026-09-02 11:13:01,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000764,page_view,,anon_204,2026-09-02 11:59:00,2026-09-02 11:59:02,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000765,product_viewed,,anon_204,2026-09-02 12:38:00,2026-09-02 12:38:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000766,identify,user_204,anon_204,2026-09-02 13:27:00,2026-09-02 13:27:01,"{""email"": ""user204@example.com"", ""name"": ""User 204""}"
evt_000767,page_view,user_204,anon_204,2026-09-02 13:28:00,2026-09-02 13:28:05,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000768,add_to_cart,user_204,anon_204,2026-09-02 15:25:00,2026-09-02 15:25:02,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000769,page_view,user_204,anon_204,2026-09-02 18:08:00,2026-09-02 18:08:04,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000770,page_view,,anon_010,2026-09-09 14:35:00,2026-09-09 14:35:03,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000771,identify,user_010,anon_010,2026-09-09 15:24:00,2026-09-09 15:24:02,"{""email"": ""user10@example.com"", ""name"": ""User 10""}"
evt_000772,purchase,user_010,anon_010,2026-09-09 15:33:00,2026-09-09 15:33:05,"{""order_id"": ""ORD54303"", ""amount"": 923.79}"
evt_000773,product_viewed,user_010,anon_010,2026-09-09 15:44:00,2026-09-09 15:44:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000774,product_viewed,user_010,anon_010,2026-09-09 16:32:00,2026-09-09 16:32:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000775,product_viewed,user_010,anon_010,2026-09-09 18:05:00,2026-09-09 18:05:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000776,product_viewed,user_010,anon_010,2026-09-09 20:34:00,2026-09-09 20:34:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000777,add_to_cart,user_010,anon_010,2026-09-09 20:43:00,2026-09-09 20:43:03,"{""product_id"": ""P200"", ""quantity"": 2}"
evt_000778,product_viewed,user_010,anon_010,2026-09-09 22:58:00,2026-09-09 22:58:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000779,product_viewed,,anon_125,2026-08-29 16:53:00,2026-08-29 16:53:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000780,product_viewed,,anon_125,2026-08-29 17:15:00,2026-08-29 17:15:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000781,identify,user_125,anon_125,2026-08-29 17:43:00,2026-08-29 17:43:03,"{""email"": ""user125@example.com"", ""name"": ""User 125""}"
evt_000782,add_to_cart,user_125,anon_125,2026-08-29 18:07:00,2026-08-29 18:07:01,"{""product_id"": ""P200"", ""quantity"": 2}"
evt_000783,add_to_cart,user_125,anon_125,2026-08-29 20:10:00,2026-08-29 20:10:04,"{""product_id"": ""P100"", ""quantity"": 1}"
evt_000784,page_view,user_125,anon_125,2026-08-29 21:37:00,2026-08-29 21:37:01,"{""page"": ""checkout"", ""device"": ""desktop""}"
evt_000785,add_to_cart,user_125,anon_125,2026-08-30 00:30:00,2026-08-30 00:30:05,"{""product_id"": ""P200"", ""quantity"": 1}"
evt_000786,page_view,user_125,anon_125,2026-08-30 03:25:00,2026-08-30 03:25:02,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000787,page_view,,anon_141,2026-09-04 18:27:00,2026-09-04 18:27:04,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000788,product_viewed,,anon_141,2026-09-04 19:10:00,2026-09-04 19:10:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000789,product_viewed,,anon_141,2026-09-04 19:53:00,2026-09-04 19:53:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000790,identify,user_141,anon_141,2026-09-04 20:32:00,2026-09-04 20:32:05,"{""email"": ""user141@example.com"", ""name"": ""User 141""}"
evt_000791,page_view,user_141,anon_141,2026-09-04 20:42:00,2026-09-04 20:42:01,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000792,purchase,user_141,anon_141,2026-09-04 23:00:00,2026-09-04 23:00:02,"{""order_id"": ""ORD36485"", ""amount"": 77.46}"
evt_000793,page_view,user_141,anon_141,2026-09-05 00:39:00,2026-09-05 00:39:03,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000794,purchase,user_141,anon_141,2026-09-05 03:26:00,2026-09-05 03:26:01,"{""order_id"": ""ORD77051"", ""amount"": 1120.14}"
evt_000795,page_view,,anon_107,2026-08-29 19:51:00,2026-08-29 19:51:05,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000796,page_view,,anon_107,2026-08-29 20:18:00,2026-08-29 20:18:01,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000797,page_view,,anon_107,2026-08-29 20:19:00,2026-08-29 20:19:02,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000798,product_viewed,,anon_107,2026-08-29 20:41:00,2026-08-29 20:41:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000799,product_viewed,,anon_107,2026-08-29 21:26:00,2026-08-29 21:26:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000800,identify,user_107,anon_107,2026-08-29 21:31:00,2026-08-29 21:31:03,"{""email"": ""user107@example.com"", ""name"": ""User 107""}"
evt_000801,page_view,user_107,anon_107,2026-08-29 21:35:00,2026-08-29 21:35:01,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000802,page_view,user_107,anon_107,2026-08-29 22:46:00,2026-08-29 22:46:02,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000803,purchase,user_107,anon_107,2026-08-29 23:45:00,2026-08-29 23:45:02,"{""order_id"": ""ORD75844"", ""amount"": 1283.96}"
evt_000804,add_to_cart,user_107,anon_107,2026-08-30 00:37:00,2026-08-30 00:37:02,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000805,page_view,user_107,anon_107,2026-08-30 01:01:00,2026-08-30 01:01:04,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000806,purchase,user_107,anon_107,2026-08-30 03:25:00,2026-08-30 03:25:02,"{""order_id"": ""ORD91140"", ""amount"": 412.35}"
evt_000807,product_viewed,,anon_188,2026-08-22 15:10:00,2026-08-22 15:10:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000808,product_viewed,,anon_188,2026-08-22 15:18:00,2026-08-22 15:18:05,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000809,page_view,,anon_188,2026-08-22 16:08:00,2026-08-22 16:08:05,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000810,product_viewed,,anon_188,2026-08-22 16:35:00,2026-08-22 16:35:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000811,product_viewed,,anon_188,2026-08-22 16:55:00,2026-08-22 16:55:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000812,identify,user_188,anon_188,2026-08-22 17:09:00,2026-08-22 17:09:05,"{""email"": ""user188@example.com"", ""name"": ""User 188""}"
evt_000813,product_viewed,user_188,anon_188,2026-08-22 17:29:00,2026-08-22 17:29:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000814,product_viewed,user_188,anon_188,2026-08-22 18:00:00,2026-08-22 18:00:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000815,product_viewed,user_188,anon_188,2026-08-22 21:00:00,2026-08-22 21:00:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000816,add_to_cart,user_188,anon_188,2026-08-22 21:11:00,2026-08-22 21:11:01,"{""product_id"": ""P400"", ""quantity"": 3}"
evt_000817,page_view,user_188,anon_188,2026-08-22 22:04:00,2026-08-22 22:04:05,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000818,page_view,user_188,anon_188,2026-08-22 22:56:00,2026-08-22 22:56:01,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000819,purchase,user_188,anon_188,2026-08-23 00:41:00,2026-08-23 00:41:05,"{""order_id"": ""ORD21279"", ""amount"": 812.18}"
evt_000820,product_viewed,user_188,anon_188,2026-08-23 03:24:00,2026-08-23 03:24:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000821,product_viewed,,anon_236,2026-09-06 12:39:00,2026-09-06 12:39:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000822,product_viewed,,anon_236,2026-09-06 13:16:00,2026-09-06 13:16:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000823,page_view,,anon_236,2026-09-06 14:15:00,2026-09-06 14:15:03,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000824,identify,user_236,anon_236,2026-09-06 14:22:00,2026-09-06 14:22:05,"{""email"": ""user236@example.com"", ""name"": ""User 236""}"
evt_000825,purchase,user_236,anon_236,2026-09-06 14:51:00,2026-09-06 14:51:02,"{""order_id"": ""ORD11203"", ""amount"": 396.19}"
evt_000826,product_viewed,user_236,anon_236,2026-09-06 15:14:00,2026-09-06 15:14:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000827,add_to_cart,user_236,anon_236,2026-09-06 15:45:00,2026-09-06 15:45:05,"{""product_id"": ""P400"", ""quantity"": 2}"
evt_000828,product_viewed,user_236,anon_236,2026-09-06 15:48:00,2026-09-06 15:48:04,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000829,page_view,user_236,anon_236,2026-09-06 17:51:00,2026-09-06 17:51:01,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000830,page_view,,anon_218,2026-09-07 09:18:00,2026-09-07 09:18:05,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000831,product_viewed,,anon_218,2026-09-07 09:50:00,2026-09-07 09:50:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000832,page_view,,anon_218,2026-09-07 10:43:00,2026-09-07 10:43:05,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000833,identify,user_218,anon_218,2026-09-07 11:00:00,2026-09-07 11:00:05,"{""email"": ""user218@example.com"", ""name"": ""User 218""}"
evt_000834,add_to_cart,user_218,anon_218,2026-09-07 11:23:00,2026-09-07 11:23:03,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000835,product_viewed,user_218,anon_218,2026-09-07 11:52:00,2026-09-07 11:52:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000836,add_to_cart,user_218,anon_218,2026-09-07 14:10:00,2026-09-07 14:10:05,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000837,product_viewed,,anon_203,2026-09-08 18:18:00,2026-09-08 18:18:02,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000838,product_viewed,,anon_203,2026-09-08 18:56:00,2026-09-08 18:56:05,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000839,product_viewed,,anon_203,2026-09-08 19:24:00,2026-09-08 19:24:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000840,product_viewed,,anon_087,2026-08-29 16:33:00,2026-08-29 16:33:05,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000841,page_view,,anon_087,2026-08-29 16:56:00,2026-08-29 16:56:02,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000842,product_viewed,,anon_115,2026-08-20 13:15:00,2026-08-20 13:15:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000843,product_viewed,,anon_115,2026-08-20 13:47:00,2026-08-20 13:47:05,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000844,page_view,,anon_115,2026-08-20 14:37:00,2026-08-20 14:37:01,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000845,page_view,,anon_115,2026-08-20 14:47:00,2026-08-20 14:47:01,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000846,product_viewed,,anon_115,2026-08-20 15:26:00,2026-08-20 15:26:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000847,identify,user_115,anon_115,2026-08-20 16:08:00,2026-08-20 16:08:05,"{""email"": ""user115@example.com"", ""name"": ""User 115""}"
evt_000848,purchase,user_115,anon_115,2026-08-20 16:25:00,2026-08-20 16:25:02,"{""order_id"": ""ORD69741"", ""amount"": 687.44}"
evt_000849,purchase,user_115,anon_115,2026-08-20 16:29:00,2026-08-20 16:29:03,"{""order_id"": ""ORD64481"", ""amount"": 778.78}"
evt_000850,page_view,user_115,anon_115,2026-08-20 18:56:00,2026-08-20 18:56:03,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000851,page_view,user_115,anon_115,2026-08-20 20:48:00,2026-08-20 20:48:04,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000852,product_viewed,,anon_121,2026-09-09 19:10:00,2026-09-09 19:10:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000853,page_view,,anon_121,2026-09-09 19:39:00,2026-09-09 19:39:01,"{""page"": ""checkout"", ""device"": ""desktop""}"
evt_000854,page_view,,anon_121,2026-09-09 20:04:00,2026-09-09 20:04:01,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000855,product_viewed,,anon_121,2026-09-09 20:26:00,2026-09-09 20:26:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000856,identify,user_121,anon_121,2026-09-09 20:52:00,2026-09-09 20:52:05,"{""email"": ""user121@example.com"", ""name"": ""User 121""}"
evt_000857,product_viewed,user_121,anon_121,2026-09-09 21:21:00,2026-09-09 21:21:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000858,page_view,user_121,anon_121,2026-09-09 23:28:00,2026-09-09 23:28:04,"{""page"": ""checkout"", ""device"": ""desktop""}"
evt_000859,purchase,user_121,anon_121,2026-09-10 02:07:00,2026-09-10 02:07:02,"{""order_id"": ""ORD52962"", ""amount"": 592.83}"
evt_000860,page_view,user_121,anon_121,2026-09-10 03:18:00,2026-09-10 03:18:02,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000861,product_viewed,user_121,anon_121,2026-09-10 03:52:00,2026-09-10 03:52:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000862,purchase,user_121,anon_121,2026-09-10 05:56:00,2026-09-10 05:56:03,"{""order_id"": ""ORD30245"", ""amount"": 1253.27}"
evt_000863,product_viewed,user_121,anon_121,2026-09-10 07:20:00,2026-09-10 07:20:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000864,page_view,,anon_141,2026-09-09 11:00:00,2026-09-09 11:00:02,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000865,page_view,,anon_141,2026-09-09 11:19:00,2026-09-09 11:19:02,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000866,page_view,,anon_141,2026-09-09 11:37:00,2026-09-09 11:37:01,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000867,page_view,,anon_141,2026-09-09 11:43:00,2026-09-09 11:43:03,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000868,product_viewed,,anon_141,2026-09-09 11:46:00,2026-09-09 11:46:02,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000869,identify,user_141,anon_141,2026-09-09 12:29:00,2026-09-09 12:29:01,"{""email"": ""user141@example.com"", ""name"": ""User 141""}"
evt_000870,purchase,user_141,anon_141,2026-09-09 12:50:00,2026-09-09 12:50:03,"{""order_id"": ""ORD73830"", ""amount"": 358.53}"
evt_000871,purchase,user_141,anon_141,2026-09-09 14:13:00,2026-09-09 14:13:01,"{""order_id"": ""ORD30228"", ""amount"": 956.51}"
evt_000872,product_viewed,user_141,anon_141,2026-09-09 15:41:00,2026-09-09 15:41:05,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000873,page_view,user_141,anon_141,2026-09-09 17:29:00,2026-09-09 17:29:02,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000874,add_to_cart,user_141,anon_141,2026-09-09 18:01:00,2026-09-09 18:01:03,"{""product_id"": ""P400"", ""quantity"": 1}"
evt_000875,product_viewed,user_141,anon_141,2026-09-09 19:27:00,2026-09-09 19:27:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000876,add_to_cart,user_141,anon_141,2026-09-09 21:24:00,2026-09-09 21:24:05,"{""product_id"": ""P400"", ""quantity"": 4}"
evt_000877,add_to_cart,user_141,anon_141,2026-09-09 23:42:00,2026-09-09 23:42:01,"{""product_id"": ""P100"", ""quantity"": 4}"
evt_000878,product_viewed,,anon_119,2026-09-06 16:23:00,2026-09-06 16:23:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000879,identify,user_119,anon_119,2026-09-06 17:02:00,2026-09-06 17:02:02,"{""email"": ""user119@example.com"", ""name"": ""User 119""}"
evt_000880,add_to_cart,user_119,anon_119,2026-09-06 17:15:00,2026-09-06 17:15:01,"{""product_id"": ""P300"", ""quantity"": 2}"
evt_000881,purchase,user_119,anon_119,2026-09-06 18:15:00,2026-09-06 18:15:01,"{""order_id"": ""ORD26574"", ""amount"": 88.57}"
evt_000882,add_to_cart,user_119,anon_119,2026-09-06 20:38:00,2026-09-06 20:38:02,"{""product_id"": ""P100"", ""quantity"": 1}"
evt_000883,page_view,user_119,anon_119,2026-09-06 23:23:00,2026-09-06 23:23:02,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000884,purchase,user_119,anon_119,2026-09-07 00:15:00,2026-09-07 00:15:05,"{""order_id"": ""ORD14660"", ""amount"": 923.81}"
evt_000885,purchase,user_119,anon_119,2026-09-07 02:47:00,2026-09-07 02:47:05,"{""order_id"": ""ORD23160"", ""amount"": 978.07}"
evt_000886,purchase,user_119,anon_119,2026-09-07 04:39:00,2026-09-07 04:39:03,"{""order_id"": ""ORD23024"", ""amount"": 723.07}"
evt_000887,product_viewed,,anon_129,2026-08-25 13:27:00,2026-08-25 13:27:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000888,product_viewed,,anon_129,2026-08-25 13:52:00,2026-08-25 13:52:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000889,product_viewed,,anon_129,2026-08-25 14:45:00,2026-08-25 14:45:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000890,identify,user_129,anon_129,2026-08-25 15:27:00,2026-08-25 15:27:05,"{""email"": ""user129@example.com"", ""name"": ""User 129""}"
evt_000891,product_viewed,user_129,anon_129,2026-08-25 15:52:00,2026-08-25 15:52:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000892,product_viewed,user_129,anon_129,2026-08-25 18:40:00,2026-08-25 18:40:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000893,product_viewed,user_129,anon_129,2026-08-25 19:42:00,2026-08-25 19:42:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000894,page_view,user_129,anon_129,2026-08-25 22:16:00,2026-08-25 22:16:01,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000895,page_view,user_129,anon_129,2026-08-25 22:59:00,2026-08-25 22:59:01,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000896,product_viewed,,anon_117,2026-08-25 21:41:00,2026-08-25 21:41:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000897,identify,user_117,anon_117,2026-08-25 22:35:00,2026-08-25 22:35:03,"{""email"": ""user117@example.com"", ""name"": ""User 117""}"
evt_000898,page_view,user_117,anon_117,2026-08-25 22:45:00,2026-08-25 22:45:05,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000899,purchase,user_117,anon_117,2026-08-26 00:55:00,2026-08-26 00:55:05,"{""order_id"": ""ORD12645"", ""amount"": 372.98}"
evt_000900,page_view,user_117,anon_117,2026-08-26 02:37:00,2026-08-26 02:37:04,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000901,page_view,user_117,anon_117,2026-08-26 03:52:00,2026-08-26 03:52:05,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000902,page_view,,anon_243,2026-08-27 19:46:00,2026-08-27 19:46:01,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000903,product_viewed,,anon_243,2026-08-27 20:29:00,2026-08-27 20:29:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000904,page_view,,anon_243,2026-08-27 20:54:00,2026-08-27 20:54:03,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000905,product_viewed,,anon_243,2026-08-27 21:45:00,2026-08-27 21:45:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000906,identify,user_243,anon_243,2026-08-27 22:04:00,2026-08-27 22:04:01,"{""email"": ""user243@example.com"", ""name"": ""User 243""}"
evt_000907,purchase,user_243,anon_243,2026-08-27 22:12:00,2026-08-27 22:12:01,"{""order_id"": ""ORD85926"", ""amount"": 1288.23}"
evt_000908,page_view,user_243,anon_243,2026-08-27 23:25:00,2026-08-27 23:25:01,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000909,purchase,user_243,anon_243,2026-08-28 01:01:00,2026-08-28 01:01:05,"{""order_id"": ""ORD22345"", ""amount"": 55.39}"
evt_000910,add_to_cart,user_243,anon_243,2026-08-28 01:47:00,2026-08-28 01:47:02,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000911,add_to_cart,user_243,anon_243,2026-08-28 02:27:00,2026-08-28 02:27:03,"{""product_id"": ""P400"", ""quantity"": 3}"
evt_000912,purchase,user_243,anon_243,2026-08-28 05:25:00,2026-08-28 05:25:05,"{""order_id"": ""ORD53866"", ""amount"": 1488.64}"
evt_000913,add_to_cart,user_243,anon_243,2026-08-28 08:22:00,2026-08-28 08:22:05,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000914,product_viewed,,anon_168,2026-09-02 18:50:00,2026-09-02 18:50:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000915,identify,user_168,anon_168,2026-09-02 19:00:00,2026-09-02 19:00:04,"{""email"": ""user168@example.com"", ""name"": ""User 168""}"
evt_000916,product_viewed,user_168,anon_168,2026-09-02 19:29:00,2026-09-02 19:29:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000917,purchase,user_168,anon_168,2026-09-02 20:33:00,2026-09-02 20:33:03,"{""order_id"": ""ORD88689"", ""amount"": 603.09}"
evt_000918,page_view,user_168,anon_168,2026-09-02 22:00:00,2026-09-02 22:00:05,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000919,add_to_cart,user_168,anon_168,2026-09-02 23:31:00,2026-09-02 23:31:01,"{""product_id"": ""P200"", ""quantity"": 1}"
evt_000920,product_viewed,user_168,anon_168,2026-09-03 01:59:00,2026-09-03 01:59:04,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000921,purchase,user_168,anon_168,2026-09-03 03:01:00,2026-09-03 03:01:01,"{""order_id"": ""ORD63985"", ""amount"": 1315.87}"
evt_000922,page_view,user_168,anon_168,2026-09-03 03:48:00,2026-09-03 03:48:05,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000923,page_view,,anon_103,2026-09-03 18:18:00,2026-09-03 18:18:04,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000924,product_viewed,,anon_103,2026-09-03 18:29:00,2026-09-03 18:29:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000925,page_view,,anon_103,2026-09-03 18:37:00,2026-09-03 18:37:04,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000926,product_viewed,,anon_103,2026-09-03 18:57:00,2026-09-03 18:57:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000927,identify,user_103,anon_103,2026-09-03 19:17:00,2026-09-03 19:17:02,"{""email"": ""user103@example.com"", ""name"": ""User 103""}"
evt_000928,page_view,user_103,anon_103,2026-09-03 19:41:00,2026-09-03 19:41:05,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000929,purchase,user_103,anon_103,2026-09-03 22:21:00,2026-09-03 22:21:05,"{""order_id"": ""ORD93865"", ""amount"": 718.98}"
evt_000930,add_to_cart,user_103,anon_103,2026-09-04 00:13:00,2026-09-04 00:13:05,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000931,add_to_cart,user_103,anon_103,2026-09-04 00:33:00,2026-09-04 00:33:01,"{""product_id"": ""P100"", ""quantity"": 3}"
evt_000932,page_view,user_103,anon_103,2026-09-04 02:39:00,2026-09-04 02:39:02,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000933,page_view,,anon_027,2026-08-20 11:53:00,2026-08-20 11:53:01,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000934,page_view,,anon_027,2026-08-20 12:10:00,2026-08-20 12:10:02,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000935,product_viewed,,anon_027,2026-08-20 12:25:00,2026-08-20 12:25:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000936,identify,user_027,anon_027,2026-08-20 13:03:00,2026-08-20 13:03:05,"{""email"": ""user27@example.com"", ""name"": ""User 27""}"
evt_000937,product_viewed,user_027,anon_027,2026-08-20 13:13:00,2026-08-20 13:13:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000938,add_to_cart,user_027,anon_027,2026-08-20 15:05:00,2026-08-20 15:05:02,"{""product_id"": ""P100"", ""quantity"": 4}"
evt_000939,page_view,user_027,anon_027,2026-08-20 16:41:00,2026-08-20 16:41:05,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000940,add_to_cart,user_027,anon_027,2026-08-20 16:57:00,2026-08-20 16:57:05,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000941,add_to_cart,user_027,anon_027,2026-08-20 19:23:00,2026-08-20 19:23:01,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000942,product_viewed,user_027,anon_027,2026-08-20 21:45:00,2026-08-20 21:45:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000943,page_view,user_027,anon_027,2026-08-20 23:04:00,2026-08-20 23:04:05,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000944,product_viewed,,anon_239,2026-08-22 14:44:00,2026-08-22 14:44:01,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000945,product_viewed,,anon_239,2026-08-22 15:36:00,2026-08-22 15:36:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000946,identify,user_239,anon_239,2026-08-22 15:46:00,2026-08-22 15:46:05,"{""email"": ""user239@example.com"", ""name"": ""User 239""}"
evt_000947,page_view,user_239,anon_239,2026-08-22 16:13:00,2026-08-22 16:13:04,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000948,add_to_cart,user_239,anon_239,2026-08-22 16:24:00,2026-08-22 16:24:04,"{""product_id"": ""P100"", ""quantity"": 2}"
evt_000949,page_view,user_239,anon_239,2026-08-22 19:02:00,2026-08-22 19:02:05,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000950,add_to_cart,user_239,anon_239,2026-08-22 19:38:00,2026-08-22 19:38:05,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000951,add_to_cart,user_239,anon_239,2026-08-22 19:56:00,2026-08-22 19:56:01,"{""product_id"": ""P200"", ""quantity"": 4}"
evt_000952,page_view,user_239,anon_239,2026-08-22 22:29:00,2026-08-22 22:29:05,"{""page"": ""checkout"", ""device"": ""desktop""}"
